file,class_name,present
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,person,True
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,helmet,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,gloves,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,boots,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,vest,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,no-helmet,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,no-gloves,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,no-boots,False
snehilsanyal-main__IMG_5024_mp4-4_jpg.rf.02dc33f0f0ffc6b8eab4a796f01b3e79,no-vest,True
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,person,True
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,helmet,True
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,gloves,False
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,boots,False
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,vest,False
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,no-helmet,True
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,no-gloves,False
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,no-boots,False
snehilsanyal-main__IMG_9949-1-_mp4-6_jpg.rf.a680f2403994b4c82fa353a5bd97e81c,no-vest,True
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,person,True
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,helmet,True
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,gloves,False
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,boots,False
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,vest,True
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,no-helmet,False
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,no-gloves,False
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,no-boots,False
snehilsanyal-main__RPReplay_Final1667001201_MP4-79_jpg.rf.0fcc7de22dfa5f7992a47c7ff06b0d16,no-vest,True
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,person,True
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,helmet,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,gloves,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,boots,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,vest,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,no-helmet,True
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,no-gloves,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,no-boots,False
snehilsanyal-main__airport_inside_0363_jpg.rf.0c8e1d8f49a8f7f8fa0fd1be8019db94,no-vest,True
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,person,True
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,helmet,True
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,gloves,False
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,boots,False
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,vest,True
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,no-helmet,False
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,no-gloves,False
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,no-boots,False
snehilsanyal-main__autox3_mp4-49_jpg.rf.d7456fd447bd86e27aaa1d689c73f605,no-vest,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,person,True
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,helmet,True
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,gloves,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,boots,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,vest,True
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,no-helmet,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,no-gloves,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,no-boots,False
snehilsanyal-main__autox6_mp4-157_jpg.rf.5083cfa42053e2766397344e36be6ca8,no-vest,True
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,person,True
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,helmet,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,gloves,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,boots,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,vest,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,no-helmet,True
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,no-gloves,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,no-boots,False
snehilsanyal-main__autox6_mp4-80_jpg.rf.44eee52828ea57aaaac102dfbcc55e45,no-vest,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,person,True
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,helmet,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,gloves,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,boots,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,vest,True
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,no-helmet,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,no-gloves,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,no-boots,False
snehilsanyal-main__class1_075_jpg.rf.a03d62c65431fdb47562593e28991d07,no-vest,True
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,person,True
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,helmet,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,gloves,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,boots,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,vest,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,no-helmet,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,no-gloves,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,no-boots,False
snehilsanyal-main__construction-1050-_jpg.rf.02208e58055900f0e9f2e8ded960c690,no-vest,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,person,True
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,helmet,True
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,gloves,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,boots,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,vest,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,no-helmet,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,no-gloves,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,no-boots,False
snehilsanyal-main__construction-253-_jpg.rf.c67e3fcf3be1e96d7fec63a327b585f7,no-vest,True
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,person,True
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,helmet,False
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,gloves,False
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,boots,False
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,vest,True
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,no-helmet,True
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,no-gloves,False
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,no-boots,False
snehilsanyal-main__construction-369-_jpg.rf.23dd790f943919d62800543641ea8474,no-vest,False
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,person,True
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,helmet,True
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,gloves,False
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,boots,False
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,vest,True
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,no-helmet,True
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,no-gloves,False
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,no-boots,False
snehilsanyal-main__construction-708-_jpg.rf.8412869d37074b8796769c0d431af32e,no-vest,True
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,person,True
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,helmet,True
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,gloves,False
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,boots,False
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,vest,True
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,no-helmet,True
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,no-gloves,False
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,no-boots,False
snehilsanyal-main__image_55_jpg.rf.687fe5037e332ac02eb6cc93310845be,no-vest,True
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,person,True
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,helmet,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,gloves,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,boots,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,vest,True
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,no-helmet,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,no-gloves,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,no-boots,False
snehilsanyal-main__image_560_jpg.rf.cec604e4e8173d635fc4c4170df9d739,no-vest,True
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,person,True
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,helmet,False
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,gloves,False
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,boots,False
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,vest,True
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,no-helmet,True
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,no-gloves,False
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,no-boots,False
snehilsanyal-main__maksssksksss710_png_jpg.rf.faeb1cc9ddc4e6c506648fc7324f54d0,no-vest,True
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,person,True
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,helmet,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,gloves,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,boots,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,vest,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,no-helmet,True
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,no-gloves,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,no-boots,False
snehilsanyal-main__mask-wearing-1632933572733_png_jpg.rf.ade0dc53cbb1070b9623428cd6d4ce74,no-vest,True
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,person,True
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,helmet,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,gloves,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,boots,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,vest,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,no-helmet,True
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,no-gloves,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,no-boots,False
snehilsanyal-main__video_CDC-YOUTUBE_mp4-50_jpg.rf.4912d4cb665e1ab8243c28d9c3039ae8,no-vest,True
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,person,True
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,helmet,True
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,gloves,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,boots,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,vest,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,no-helmet,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,no-gloves,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,no-boots,False
snehilsanyal-main__youtube-118_jpg.rf.9dc8b46dfbac73d9e4f983964355d7ac,no-vest,True
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,person,True
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,helmet,True
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,gloves,False
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,boots,False
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,vest,True
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,no-helmet,True
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,no-gloves,False
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,no-boots,False
snehilsanyal-main__youtube-480_jpg.rf.faf443d4d10cc97074f6a80225f0ac29,no-vest,True
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,person,True
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,helmet,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,gloves,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,boots,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,vest,True
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,no-helmet,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,no-gloves,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,no-boots,False
snehilsanyal-main__youtube-502_jpg.rf.a17be40a7edd6cd947c24e8902b3abea,no-vest,True
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,person,True
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,helmet,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,gloves,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,boots,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,vest,True
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,no-helmet,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,no-gloves,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,no-boots,False
snehilsanyal-main__youtube-568_jpg.rf.49f1d5b90378ee7a8dbd85b799bfa32d,no-vest,True
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,person,True
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,helmet,True
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,gloves,False
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,boots,False
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,vest,True
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,no-helmet,False
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,no-gloves,False
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,no-boots,False
snehilsanyal-main__youtube-617_jpg.rf.309ef116f1d9074886d61bb0816b6b9e,no-vest,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,person,True
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,helmet,True
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,gloves,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,boots,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,vest,True
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,no-helmet,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,no-gloves,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,no-boots,False
snehilsanyal-main__youtube-682_jpg.rf.1b6032eab51a0902f1d56ff7425c5f2a,no-vest,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,person,True
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,helmet,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,gloves,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,boots,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,vest,True
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,no-helmet,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,no-gloves,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,no-boots,False
snehilsanyal-main__youtube-824_jpg.rf.66d684a9888bb29ffe83793dd2ed3528,no-vest,True
